FOM (M-particle-steps/sec/node),No. Ranks,No. Nodes,Wall Time (sec),No. Steps,No. Particles,Particles Per Cell [PPC],Length Scaling Factor [L],File
447.3781318101633,1,1,695.148,43543,7122974,1,1.0,runs--ultima01--ats2/single-20240314_162305_11409/try-07/log.sparta
448.6660226523306,1,1,695.419,43543,7122774,1,1.0,runs--ultima01--ats2/single-20240314_170258_117910/try-00/log.sparta
449.59677549828575,1,1,695.26,43543,7123666,1,1.0,runs--ultima01--ats2/single-20240314_144037_120041/try-05/log.sparta
452.92122931910274,1,1,690.554,43543,7123314,1,1.0,runs--ultima01--ats2/single-20240314_180950_117371/try-01/log.sparta
453.63383092037367,1,1,695.471,43543,7123481,1,1.0,runs--ultima01--ats2/single-20240314_162305_11409/try-00/log.sparta
454.0359568406958,1,1,696.313,43543,7122532,1,1.0,runs--ultima01--ats2/single-20240314_180950_117371/try-06/log.sparta
456.73065074182836,1,1,680.032,43543,7123744,1,1.0,runs--ultima01--ats2/single-20240314_170258_117910/try-05/log.sparta
460.108908093246,1,1,679.607,43543,7124803,1,1.0,runs--ultima01--ats2/single-20240314_170258_117910/try-03/log.sparta
467.3134308847335,1,1,670.517,43543,7122911,1,1.0,runs--ultima01--ats2/single-20240314_170258_117910/try-02/log.sparta
536.2419639254344,1,1,769.925,28583,14230384,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-04/log.sparta
541.5831856658341,1,1,760.25,28583,14230207,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-04/log.sparta
543.9079227677584,1,1,759.664,28583,14229681,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-04/log.sparta
546.8292166961633,1,1,749.91,28583,14230291,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-01/log.sparta
547.3396565770697,1,1,747.956,28583,14229521,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-07/log.sparta
548.5804578161913,1,1,748.985,28583,14228657,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-06/log.sparta
549.0222849618409,1,1,748.857,28583,14230772,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-00/log.sparta
550.287072810375,1,1,747.324,28583,14231042,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-03/log.sparta
551.1305221736337,1,1,746.921,28583,14230370,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-01/log.sparta
553.0860435230835,1,1,745.943,28583,14230267,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-06/log.sparta
553.4372910687214,1,1,745.395,28583,14228723,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-00/log.sparta
554.9858592177749,1,1,745.611,28583,14230822,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-07/log.sparta
556.2506263115885,1,1,740.656,28583,14229313,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-05/log.sparta
557.9448849550491,1,1,740.28,28583,14230434,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-04/log.sparta
559.761631903134,1,1,732.49,28583,14229657,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-01/log.sparta
560.1081654576631,1,1,738.682,28583,14230259,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-00/log.sparta
560.1184287421282,1,1,740.808,28583,14230333,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-03/log.sparta
560.7217638530724,1,1,733.145,28583,14230658,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-05/log.sparta
560.8330299318038,1,1,740.909,28583,14230165,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-02/log.sparta
561.2562682792549,1,1,738.717,28583,14229224,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-00/log.sparta
562.305336919872,1,1,736.689,28583,14231290,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-02/log.sparta
562.5145382290339,1,1,738.619,28583,14230433,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-07/log.sparta
563.0159982020075,1,1,731.352,28583,14229921,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-03/log.sparta
563.5229311050273,1,1,730.172,28583,14229925,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-05/log.sparta
564.6780861799011,1,1,733.709,28583,14230809,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-07/log.sparta
565.1810083099571,1,1,732.9,28583,14229110,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-01/log.sparta
566.1065423313019,1,1,734.227,28583,14230292,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-04/log.sparta
566.3414340821816,1,1,722.601,28583,14230064,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-02/log.sparta
566.8479430030202,1,1,721.803,28583,14232181,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-04/log.sparta
567.425487523454,1,1,722.077,28583,14230238,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-06/log.sparta
567.1737404936139,1,1,721.741,28583,14230629,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-03/log.sparta
567.3540085499786,1,1,727.204,28583,14230480,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-02/log.sparta
567.4298760678818,1,1,721.438,28583,14230710,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-02/log.sparta
567.6127494512697,1,1,720.919,28583,14230391,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-05/log.sparta
567.7437361379078,1,1,726.911,28583,14229872,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-02/log.sparta
568.029514818372,1,1,720.621,28583,14230506,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-03/log.sparta
568.1551807384072,1,1,721.692,28583,14230243,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-01/log.sparta
568.1778022298987,1,1,721.561,28583,14230096,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-01/log.sparta
568.4688816554083,1,1,721.584,28583,14229925,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-06/log.sparta
568.4778780776015,1,1,721.318,28583,14230582,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-00/log.sparta
569.491480176024,1,1,719.448,28583,14230972,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-05/log.sparta
569.629555939596,1,1,718.965,28583,14229733,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-05/log.sparta
569.1167446252527,1,1,720.405,28583,14228736,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-07/log.sparta
569.7030109903567,1,1,718.951,28583,14229882,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-00/log.sparta
569.7190209430767,1,1,719.23,28583,14229689,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-07/log.sparta
569.7319665017218,1,1,719.225,28583,14230777,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-01/log.sparta
569.8154729811829,1,1,719.07,28583,14230674,2,1.0,runs--ultima01--ats2/single-20240314_162105_218408/try-07/log.sparta
569.9459652828918,1,1,719.336,28583,14230446,2,1.0,runs--ultima01--ats2/single-20240314_143306_219213/try-04/log.sparta
571.3918055853276,1,1,717.917,28583,14229696,2,1.0,runs--ultima01--ats2/single-20240314_180000_28142/try-05/log.sparta
572.7224063212415,1,1,713.293,28583,14229261,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-00/log.sparta
572.9535694898099,1,1,713.981,28583,14229548,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-02/log.sparta
573.0397414716846,1,1,714.081,28583,14230183,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-05/log.sparta
573.873129357342,1,1,715.168,28583,14231638,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-03/log.sparta
573.7119753877021,1,1,721.804,28583,14230666,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-06/log.sparta
574.2604094963774,1,1,713.025,28583,14230356,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-01/log.sparta
575.3146154062448,1,1,711.806,28583,14230628,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-03/log.sparta
577.0874411989214,1,1,710.592,28583,14229345,2,1.0,runs--ultima01--ats2/single-20240314_152352_215001/try-06/log.sparta
577.8720837037815,1,1,709.994,28583,14229615,2,1.0,runs--ultima01--ats2/memory-20240314_142832_21977/try-00/log.sparta
579.7917316755436,1,1,708.157,28583,14229101,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-06/log.sparta
579.9038325010964,1,1,711.517,28583,14230852,2,1.0,runs--ultima01--ats2/single-20240314_162703_214453/try-04/log.sparta
580.6457366198597,1,1,708.14,28583,14229946,2,1.0,runs--ultima01--ats2/single-20240314_184737_225861/try-02/log.sparta
581.6758282076846,1,1,703.606,28583,14230140,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-00/log.sparta
582.0671703997385,1,1,703.15,28583,14231084,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-03/log.sparta
582.3896129255811,1,1,703.227,28583,14231022,2,1.0,runs--ultima01--ats2/single-20240314_144134_225678/try-07/log.sparta
588.2731042251077,1,1,693.876,28583,14229829,2,1.0,runs--ultima01--ats2/single-20240314_180523_232503/try-06/log.sparta
598.5194459450801,1,1,743.742,20536,21385468,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-04/log.sparta
602.4026422189481,1,1,741.163,20536,21386076,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-06/log.sparta
604.767027243343,1,1,739.643,20536,21384940,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-02/log.sparta
604.3612264176157,1,1,739.761,20536,21386279,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-00/log.sparta
605.0783640600448,1,1,735.689,20536,21386474,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-02/log.sparta
606.3906887660318,1,1,738.538,20536,21387549,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-04/log.sparta
609.9729178270976,1,1,732.342,20536,21386203,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-02/log.sparta
613.6821198737993,1,1,731.915,20536,21385706,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-06/log.sparta
615.2904935359782,1,1,731.634,20536,21385641,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-01/log.sparta
616.0170780960842,1,1,718.945,20536,21385849,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-07/log.sparta
616.2393578279836,1,1,720.379,20536,21386865,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-05/log.sparta
617.80711062245,1,1,716.778,20536,21388085,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-03/log.sparta
617.2687222268531,1,1,729.903,20536,21386048,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-07/log.sparta
618.4956255453322,1,1,716.878,20536,21387290,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-02/log.sparta
618.6207612317945,1,1,717.584,20536,21387944,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-04/log.sparta
619.0574540953753,1,1,716.482,20536,21385546,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-03/log.sparta
619.933003713215,1,1,716.006,20536,21387844,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-04/log.sparta
619.7225660821379,1,1,717.31,20536,21386285,3,1.0,runs--ultima01--ats2/memory-20240314_142800_39834/try-00/log.sparta
620.5243251194546,1,1,715.315,20536,21387151,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-00/log.sparta
620.7948820140357,1,1,715.815,20536,21385546,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-03/log.sparta
623.0288921007586,1,1,717.778,20536,21385536,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-06/log.sparta
623.912636636832,1,1,709.339,20536,21385734,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-01/log.sparta
624.0348880288195,1,1,712.921,20536,21385870,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-01/log.sparta
624.3228511329824,1,1,708.482,20536,21384497,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-01/log.sparta
624.3581695639748,1,1,713.289,20536,21386616,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-01/log.sparta
625.8714896888924,1,1,711.517,20536,21386424,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-02/log.sparta
627.0979787110284,1,1,706.86,20536,21386265,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-07/log.sparta
627.5307142618547,1,1,710.773,20536,21387571,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-01/log.sparta
627.7231945246122,1,1,706.39,20536,21386738,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-06/log.sparta
627.8273357995407,1,1,706.308,20536,21386561,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-00/log.sparta
629.568350387576,1,1,703.842,20536,21384543,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-02/log.sparta
630.1843287918268,1,1,705.508,20536,21386928,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-07/log.sparta
630.3201580207556,1,1,704.595,20536,21386690,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-04/log.sparta
631.0446005405867,1,1,704.526,20536,21386625,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-04/log.sparta
633.3983971547831,1,1,701.245,20536,21386419,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-07/log.sparta
634.7298772403012,1,1,699.438,20536,21386319,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-03/log.sparta
634.7866597915972,1,1,710.164,20536,21384593,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-05/log.sparta
635.4408883778337,1,1,704.665,20536,21387682,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-00/log.sparta
638.5434966744207,1,1,706.229,20536,21385859,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-06/log.sparta
639.1546409528299,1,1,693.868,20536,21384856,3,1.0,runs--ultima01--ats2/single-20240314_144122_310011/try-05/log.sparta
639.2463510240752,1,1,696.787,20536,21385018,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-04/log.sparta
640.7543286200893,1,1,692.788,20536,21386585,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-07/log.sparta
640.9670863944497,1,1,688.915,20536,21386195,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-02/log.sparta
641.0424016329866,1,1,695.982,20536,21386352,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-00/log.sparta
642.86008430609,1,1,687.098,20536,21386973,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-05/log.sparta
642.0692583230775,1,1,687.674,20536,21386107,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-00/log.sparta
642.1550644348679,1,1,688.047,20536,21386924,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-06/log.sparta
642.5173693298769,1,1,688.172,20536,21386645,3,1.0,runs--ultima01--ats2/single-20240314_143305_38326/try-00/log.sparta
643.0307179653707,1,1,695.814,20536,21385284,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-03/log.sparta
643.3994106387561,1,1,686.297,20536,21386849,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-02/log.sparta
643.7713109073787,1,1,686.395,20536,21385370,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-03/log.sparta
644.134643736155,1,1,688.586,20536,21387475,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-07/log.sparta
644.7295859206115,1,1,686.394,20536,21385994,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-01/log.sparta
644.9251445292311,1,1,685.487,20536,21385943,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-04/log.sparta
645.5695394012979,1,1,685.91,20536,21386866,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-00/log.sparta
646.5415709061682,1,1,684.241,20536,21387356,3,1.0,runs--ultima01--ats2/single-20240314_161921_36760/try-05/log.sparta
647.1886136273787,1,1,684.222,20536,21384941,3,1.0,runs--ultima01--ats2/single-20240314_175730_325837/try-05/log.sparta
647.4343636270801,1,1,683.507,20536,21385728,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-07/log.sparta
647.8944166608529,1,1,770.387,17299,28537540,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-01/log.sparta
648.0694561388475,1,1,691.871,20536,21387301,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-05/log.sparta
648.3539304931239,1,1,683.111,20536,21387124,3,1.0,runs--ultima01--ats2/single-20240314_184516_317259/try-03/log.sparta
649.72561285476,1,1,678.839,20536,21385979,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-03/log.sparta
651.5250235158401,1,1,687.03,20536,21385955,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-01/log.sparta
652.809225784425,1,1,676.541,20536,21386346,3,1.0,runs--ultima01--ats2/single-20240314_162442_323125/try-05/log.sparta
653.8458699731935,1,1,766.542,17299,28536010,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-05/log.sparta
654.2375222798704,1,1,766.608,17299,28536262,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-01/log.sparta
654.7455813312616,1,1,684.084,20536,21385310,3,1.0,runs--ultima01--ats2/single-20240314_180503_320438/try-06/log.sparta
655.5729716286478,1,1,673.267,20536,21384692,3,1.0,runs--ultima01--ats2/single-20240314_152352_331597/try-06/log.sparta
660.1822373505767,1,1,753.859,17299,28535366,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-00/log.sparta
664.2772562542607,1,1,754.214,17299,28535281,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-03/log.sparta
665.2802665475759,1,1,750.584,17299,28537150,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-03/log.sparta
669.0612836726542,1,1,756.523,17299,28536307,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-01/log.sparta
669.4263335374894,1,1,755.997,17299,28535700,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-02/log.sparta
671.4608490442449,1,1,750.718,17299,28535646,4,1.0,runs--ultima01--ats2/memory-20240314_142800_424439/try-00/log.sparta
672.4819228452453,1,1,738.348,17299,28535864,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-07/log.sparta
673.90486555882,1,1,747.789,17299,28536971,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-01/log.sparta
673.1709976691212,1,1,737.828,17299,28535722,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-05/log.sparta
673.6410436310646,1,1,737.064,17299,28537983,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-05/log.sparta
673.7647040621305,1,1,750.335,13937,35686408,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-02/log.sparta
674.5093327217211,1,1,737.155,17299,28537081,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-01/log.sparta
674.5805850847189,1,1,751.62,17299,28535586,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-00/log.sparta
674.6623466632392,1,1,736.994,17299,28536112,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-06/log.sparta
674.8068177832237,1,1,737.839,17299,28536839,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-03/log.sparta
675.7730389799365,1,1,736.78,17299,28536398,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-00/log.sparta
677.719770889972,1,1,746.967,13937,35686123,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-00/log.sparta
677.3709782942232,1,1,744.432,17299,28537277,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-03/log.sparta
677.9682201879936,1,1,734.477,17299,28536304,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-04/log.sparta
678.0083973381749,1,1,734.751,17299,28537239,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-02/log.sparta
678.7163686924156,1,1,733.786,17299,28536459,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-02/log.sparta
679.2507081358611,1,1,743.889,17299,28537064,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-05/log.sparta
