FOM (M-particle-steps/sec/node),No. Ranks,No. Nodes,Wall Time (sec),No. Steps,No. Particles,Particles Per Cell [PPC],Length Scaling Factor [L],File
290.5208907358492,8,1,656.152,1779,107142754,15,1.0,runs--ultima01/single-20240314_152453_909298/try-03/log.sparta
290.5404069179156,8,1,675.714,500,392869555,55,1.0,runs--ultima01/single-20240314_135135_909243/try-06/log.sparta
290.5691159072931,8,1,675.645,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-06/log.sparta
290.37725650049765,8,1,679.02,500,392869555,55,1.0,runs--ultima01/single-20240314_152228_909288/try-02/log.sparta
290.61877636244367,8,1,656.055,1779,107142754,15,1.0,runs--ultima01/single-20240314_152453_909298/try-06/log.sparta
291.987352874107,8,1,672.017,500,392869555,55,1.0,runs--ultima01/single-20240314_135135_909243/try-07/log.sparta
291.9416374047766,8,1,672.217,500,392869555,55,1.0,runs--ultima01/single-20240314_135135_909243/try-03/log.sparta
291.38066674562214,8,1,673.134,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-04/log.sparta
291.52858005365465,8,1,676.504,500,392869555,55,1.0,runs--ultima01/single-20240314_152228_909288/try-01/log.sparta
291.66365164931545,8,1,673.359,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-03/log.sparta
291.76461566773247,8,1,673.453,500,392869555,55,1.0,runs--ultima01/single-20240314_135135_909243/try-04/log.sparta
292.01614761967375,8,1,671.748,500,392869555,55,1.0,runs--ultima01/single-20240314_135135_909243/try-02/log.sparta
292.1952885394513,8,1,671.478,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-05/log.sparta
292.2240141375145,8,1,671.088,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-07/log.sparta
292.2330184506886,8,1,671.284,500,392869555,55,1.0,runs--ultima01/single-20240314_135135_909243/try-01/log.sparta
292.5928938562575,8,1,671.394,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-04/log.sparta
292.24117834968615,8,1,675.392,500,392869555,55,1.0,runs--ultima01/single-20240314_152228_909288/try-00/log.sparta
292.30991778376324,8,1,671.15,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-05/log.sparta
292.81587152657073,8,1,671.249,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-06/log.sparta
292.87619030083266,8,1,670.469,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-07/log.sparta
292.97156457541166,8,1,671.01,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-03/log.sparta
294.24233033835395,8,1,666.5,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-01/log.sparta
295.1424566142813,8,1,664.226,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-02/log.sparta
295.9959362349578,8,1,661.426,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-00/log.sparta
295.69963342857653,8,1,662.815,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-00/log.sparta
296.9118456391868,8,1,657.629,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-01/log.sparta
296.9494340723947,8,1,659.712,500,392869555,55,1.0,runs--ultima01/single-20240314_152603_909303/try-02/log.sparta
297.6179568858269,8,1,656.759,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-00/log.sparta
297.9061289800261,8,1,658.888,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-03/log.sparta
297.21412652014243,8,1,658.398,500,392869555,55,1.0,runs--ultima01/single-20240314_152038_909273/try-01/log.sparta
297.36386021369464,8,1,659.199,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-00/log.sparta
298.426598189454,8,1,657.868,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-01/log.sparta
298.0994977127074,8,1,658.733,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-07/log.sparta
298.2208627033598,8,1,658.313,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-03/log.sparta
298.4134414731071,8,1,657.819,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-07/log.sparta
298.4601303418645,8,1,655.354,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-07/log.sparta
298.4648114639275,8,1,657.625,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-05/log.sparta
298.5156897509148,8,1,657.436,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-06/log.sparta
298.5604913324446,8,1,657.443,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-05/log.sparta
298.5613456731199,8,1,657.608,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-00/log.sparta
298.6086976421537,8,1,654.721,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-07/log.sparta
298.7022202271771,8,1,657.287,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-05/log.sparta
298.7233326768948,8,1,656.869,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-01/log.sparta
298.9537848822447,8,1,656.624,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-07/log.sparta
298.12462774943504,8,1,658.564,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-02/log.sparta
298.16694764720467,8,1,658.415,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-04/log.sparta
298.25666328127056,8,1,658.078,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-04/log.sparta
298.27756927897343,8,1,658.161,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-00/log.sparta
298.31656118637045,8,1,657.993,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-02/log.sparta
298.57420574045597,8,1,657.332,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-02/log.sparta
298.62071241141297,8,1,657.249,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-06/log.sparta
298.70078907106614,8,1,657.098,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-04/log.sparta
299.0018182142119,8,1,656.096,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-04/log.sparta
299.839359313998,8,1,654.79,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-06/log.sparta
299.6673317254617,8,1,652.29,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-02/log.sparta
299.9446425357644,8,1,654.604,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-01/log.sparta
299.9540074787842,8,1,654.225,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-02/log.sparta
299.9699475661411,8,1,654.834,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-06/log.sparta
299.13690717113064,8,1,653.849,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-05/log.sparta
299.62519090924127,8,1,655.209,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-07/log.sparta
299.64121844401546,8,1,654.884,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-01/log.sparta
299.87165847111953,8,1,654.57,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-00/log.sparta
300.718548160044,8,1,652.532,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-03/log.sparta
300.884843737272,8,1,652.61,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-03/log.sparta
300.1053254780882,8,1,654.575,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-00/log.sparta
300.1651765305322,8,1,651.776,500,392869555,55,1.0,runs--ultima01/single-20240314_152228_909288/try-06/log.sparta
300.1666008760724,8,1,653.987,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-05/log.sparta
300.3868653640436,8,1,650.885,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-04/log.sparta
300.4594809868559,8,1,652.424,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-00/log.sparta
300.4805026513754,8,1,653.076,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-04/log.sparta
300.5390369603339,8,1,653.23,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-02/log.sparta
300.5480329667475,8,1,652.958,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-07/log.sparta
300.6408497943561,8,1,650.511,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-06/log.sparta
300.6771185406697,8,1,650.459,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-02/log.sparta
300.7559930783696,8,1,652.947,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-01/log.sparta
300.8010616180957,8,1,649.905,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-04/log.sparta
300.08950278454523,8,1,654.296,790,250008198,35,1.0,runs--ultima01/single-20240314_152050_909278/try-05/log.sparta
300.9186824725563,8,1,652.492,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-01/log.sparta
300.9220136194508,8,1,649.936,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-03/log.sparta
300.9248407915169,8,1,652.207,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-07/log.sparta
300.09580017905677,8,1,654.169,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-00/log.sparta
300.9609460400992,8,1,652.35,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-05/log.sparta
300.9667148381061,8,1,652.914,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-01/log.sparta
300.9676268240988,8,1,650.322,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-02/log.sparta
300.9871955163142,8,1,651.868,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-03/log.sparta
300.13268681690107,8,1,654.209,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-06/log.sparta
300.15360512132025,8,1,650.797,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-03/log.sparta
300.22257452871315,8,1,654.024,790,250008198,35,1.0,runs--ultima01/single-20240314_152914_909308/try-03/log.sparta
300.33683146435067,8,1,651.847,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-04/log.sparta
300.42085590513165,8,1,650.395,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-05/log.sparta
300.44984008958426,8,1,650.916,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-07/log.sparta
300.58613860590526,8,1,650.608,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-05/log.sparta
300.65795470539916,8,1,653.12,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-06/log.sparta
300.72664424945646,8,1,650.361,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-00/log.sparta
300.80850168532714,8,1,652.723,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-00/log.sparta
300.84211159040177,8,1,650.162,500,392869555,55,1.0,runs--ultima01/single-20240314_135132_909228/try-01/log.sparta
300.87419479738895,8,1,651.458,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-07/log.sparta
300.92938949383097,8,1,652.379,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-04/log.sparta
300.96651534907744,8,1,652.365,790,250008198,35,1.0,runs--ultima01/single-20240314_164958_909323/try-06/log.sparta
301.0014884819876,8,1,652.32,790,250008198,35,1.0,runs--ultima01/single-20240314_135135_909248/try-02/log.sparta
301.00375099681554,8,1,649.619,500,392869555,55,1.0,runs--ultima01/single-20240314_135138_909258/try-06/log.sparta
301.0522358892998,8,1,651.878,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-02/log.sparta
301.537893039915,8,1,650.992,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-04/log.sparta
301.0671596646009,8,1,652.099,790,250008198,35,1.0,runs--ultima01/single-20240314_152350_909293/try-06/log.sparta
301.706023121838,8,1,650.723,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-04/log.sparta
301.3427881845274,8,1,651.414,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-07/log.sparta
301.3509569481791,8,1,648.285,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-06/log.sparta
301.3859927478199,8,1,651.479,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-03/log.sparta
301.3874826368341,8,1,651.313,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-05/log.sparta
301.5875388641752,8,1,650.939,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-03/log.sparta
301.6153279899769,8,1,650.83,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-02/log.sparta
301.6467607462515,8,1,648.077,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-03/log.sparta
301.7199656307339,8,1,650.662,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-00/log.sparta
301.7212516404191,8,1,650.788,790,250008198,35,1.0,runs--ultima01/single-20240314_135129_909218/try-05/log.sparta
301.26407155810784,8,1,651.453,790,250008198,35,1.0,runs--ultima01/single-20240314_135132_909233/try-07/log.sparta
301.39507286870315,8,1,648.325,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-02/log.sparta
301.46956074173374,8,1,651.132,790,250008198,35,1.0,runs--ultima01/single-20240314_152000_909263/try-01/log.sparta
301.75248038186606,8,1,647.898,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-04/log.sparta
301.86454239080206,8,1,647.778,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-01/log.sparta
301.86620921927164,8,1,647.689,500,392869555,55,1.0,runs--ultima01/single-20240314_164922_909318/try-00/log.sparta
302.82369014379555,8,1,645.677,500,392869555,55,1.0,runs--ultima01/single-20240314_152228_909288/try-07/log.sparta
303.1988123624788,8,1,644.936,500,392869555,55,1.0,runs--ultima01/single-20240314_152228_909288/try-05/log.sparta
303.7407619782628,8,1,645.468,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-05/log.sparta
303.36640730808085,8,1,647.041,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-03/log.sparta
303.70590970566997,8,1,645.293,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-06/log.sparta
303.76052257708005,8,1,645.356,500,392869555,55,1.0,runs--ultima01/single-20240314_135129_909213/try-01/log.sparta
1093.8383850141693,32,1,667.263,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-07/log.sparta
1094.959956322361,32,1,666.457,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-03/log.sparta
1095.94792952988,32,1,666.342,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-00/log.sparta
1097.36241656329,32,1,666.686,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-05/log.sparta
1098.0320135801837,32,1,664.723,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-06/log.sparta
1098.901546157241,32,1,664.074,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-05/log.sparta
1098.3236296218315,32,1,664.559,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-02/log.sparta
1099.151451212628,32,1,664.081,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-00/log.sparta
1099.7819268754224,32,1,664.349,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-04/log.sparta
1099.7980447439052,32,1,663.645,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-07/log.sparta
1100.3380737870968,32,1,663.249,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-03/log.sparta
1100.6359739754837,32,1,663.048,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-05/log.sparta
1100.6649035450725,32,1,662.929,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-06/log.sparta
1101.413643826144,32,1,662.661,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-01/log.sparta
1101.6655935247434,32,1,662.045,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-03/log.sparta
1101.7818562516031,32,1,662.096,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-06/log.sparta
1101.8277823541653,32,1,662.306,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-04/log.sparta
1101.9139542458795,32,1,661.965,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-07/log.sparta
1102.2086815097396,32,1,661.781,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-02/log.sparta
1102.4514207005773,32,1,662.062,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-05/log.sparta
1102.5585861440504,32,1,661.347,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-01/log.sparta
1102.5642997207235,32,1,661.887,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-07/log.sparta
1102.6169912893984,32,1,661.874,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-06/log.sparta
1102.6823969534855,32,1,662.095,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-05/log.sparta
1102.7626290976048,32,1,661.553,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-00/log.sparta
1102.7998720092287,32,1,661.702,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-03/log.sparta
1102.8868614915143,32,1,661.812,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-07/log.sparta
1103.522397535822,32,1,661.424,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-00/log.sparta
1103.675316963097,32,1,661.004,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-04/log.sparta
1103.6680933298421,32,1,661.191,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-05/log.sparta
1103.8191539744762,32,1,661.525,6824,107135525,15,1.0,runs--ultima01/single-20240314_165039_909327/try-04/log.sparta
1103.8270897292346,32,1,661.07,6824,107135525,15,1.0,runs--ultima01/single-20240314_152020_909267/try-02/log.sparta
1103.8539209902258,32,1,661.112,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-02/log.sparta
1104.144252301599,32,1,660.994,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-06/log.sparta
1104.670029655238,32,1,660.635,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-02/log.sparta
1104.698593594412,32,1,660.704,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-06/log.sparta
1104.1573285843274,32,1,660.924,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-04/log.sparta
1104.2859656579785,32,1,661.362,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-00/log.sparta
1104.3301732862833,32,1,660.828,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-03/log.sparta
1104.3330434232812,32,1,661.022,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-07/log.sparta
1104.6511947304584,32,1,660.191,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-00/log.sparta
1104.8572832536813,32,1,660.533,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-02/log.sparta
1104.9687924354757,32,1,660.341,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-04/log.sparta
1105.667125542954,32,1,660.587,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-01/log.sparta
