"Key","Min","Mean","Max","Stdev","Range","Variability"
"001|001",386.002061693491,436.381306732859,467.3134308847335,13.633534330886373,81.31136919124253,0.18633100899764066
"002|001",536.2419639254344,565.4479440331818,588.2731042251077,10.66908836539641,52.03114029967321,0.09201756032314781
"003|001",598.5194459450801,630.7840616602509,655.5729716286478,14.606408008675613,57.05352568356773,0.0904485847873207
"004|001",647.8944166608529,682.0859836354082,711.8746021306033,11.633862304499585,63.98018546975038,0.09380076266740789
"005|001",673.7647040621305,714.5148360973735,743.8405237875515,13.548669597128464,70.07581972542107,0.09807468814527344
