FOM (M-particle-steps/sec/node),No. Ranks,No. Nodes,Wall Time (sec),No. Steps,No. Particles,Particles Per Cell [PPC],Length Scaling Factor [L],File
285.83892316858197,8,1,665.44,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748211/try-00/log.sparta
285.99357554352395,8,1,664.893,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748196/try-06/log.sparta
286.1364131225776,8,1,664.576,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-04/log.sparta
286.4011835137077,8,1,663.772,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-06/log.sparta
286.4194216946173,8,1,663.884,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-05/log.sparta
286.4939241260139,8,1,664.072,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748196/try-07/log.sparta
286.5991021093625,8,1,663.695,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-00/log.sparta
286.25474048464093,8,1,664.352,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-03/log.sparta
286.36227311151396,8,1,664.026,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748196/try-02/log.sparta
287.4174768046161,8,1,661.796,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-00/log.sparta
287.5804072037026,8,1,661.465,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-06/log.sparta
287.6354656580985,8,1,660.988,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-01/log.sparta
287.6588695684838,8,1,661.15,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-00/log.sparta
287.6615017954617,8,1,662.482,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-06/log.sparta
287.7556728598366,8,1,662.406,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-01/log.sparta
287.7570437875984,8,1,661.127,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-06/log.sparta
287.7953077852267,8,1,662.143,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-02/log.sparta
287.8661005372555,8,1,661.905,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-05/log.sparta
287.9944195305113,8,1,660.596,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-07/log.sparta
287.21612292109893,8,1,664.167,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748211/try-04/log.sparta
287.84209529648837,8,1,660.596,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-05/log.sparta
287.84841171174617,8,1,660.561,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-02/log.sparta
287.98904841596976,8,1,661.4,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748211/try-03/log.sparta
288.048382720146,8,1,660.499,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-04/log.sparta
288.0147983608328,8,1,660.731,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-04/log.sparta
288.0339431287483,8,1,661.282,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748211/try-02/log.sparta
288.0467692289731,8,1,661.329,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748211/try-07/log.sparta
288.998719201933,8,1,659.214,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-07/log.sparta
288.1336587989488,8,1,662.0,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-05/log.sparta
288.1568773477868,8,1,660.891,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-03/log.sparta
288.1869601002778,8,1,660.418,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-00/log.sparta
288.2396971188318,8,1,660.127,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-02/log.sparta
288.2890942045979,8,1,660.877,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748211/try-05/log.sparta
288.4200597188982,8,1,659.979,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-07/log.sparta
288.5176360379683,8,1,660.601,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-01/log.sparta
288.5890239199261,8,1,659.417,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-03/log.sparta
288.7075242257489,8,1,659.361,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124342_748256/try-06/log.sparta
288.7105519127625,8,1,659.572,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-05/log.sparta
288.7305897565573,8,1,658.605,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-03/log.sparta
288.8926419816354,8,1,660.401,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-05/log.sparta
288.13922528061994,8,1,660.888,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-07/log.sparta
288.18872377698773,8,1,660.013,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748166/try-06/log.sparta
288.28107152174044,8,1,660.278,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-04/log.sparta
288.33501271258245,8,1,661.237,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-01/log.sparta
288.34234893551184,8,1,659.922,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-07/log.sparta
288.69475555038196,8,1,659.687,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-04/log.sparta
288.86908958396214,8,1,659.137,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-02/log.sparta
288.92073637717584,8,1,658.864,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748151/try-00/log.sparta
289.0389950491765,8,1,659.06,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748181/try-02/log.sparta
289.0669775429086,8,1,658.017,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-01/log.sparta
289.1862581199791,8,1,657.873,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-02/log.sparta
289.2477326376014,8,1,657.959,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748241/try-07/log.sparta
289.6587655374491,8,1,658.015,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-01/log.sparta
289.59107379654785,8,1,657.951,1779,107142754,15,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748226/try-03/log.sparta
291.85222738399807,8,1,672.076,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-01/log.sparta
292.8340528039969,8,1,671.009,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-02/log.sparta
292.81138749798737,8,1,669.708,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-07/log.sparta
293.2965696899224,8,1,668.628,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-00/log.sparta
293.3877499549993,8,1,668.74,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-04/log.sparta
293.4594033045936,8,1,668.642,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-04/log.sparta
293.6278422882464,8,1,668.857,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-01/log.sparta
293.23312146690245,8,1,668.799,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-03/log.sparta
293.33206949745414,8,1,668.657,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-02/log.sparta
293.55407731214694,8,1,667.619,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-06/log.sparta
293.58059449524706,8,1,668.587,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-03/log.sparta
294.1820475086376,8,1,667.163,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-00/log.sparta
294.40293201448566,8,1,658.497,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748201/try-05/log.sparta
295.6536480030147,8,1,664.031,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-05/log.sparta
295.78973950963444,8,1,663.753,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-00/log.sparta
295.82258552912117,8,1,663.954,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-07/log.sparta
296.5950708093961,8,1,661.686,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748146/try-06/log.sparta
296.8553402494599,8,1,659.674,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-06/log.sparta
296.9092455212936,8,1,660.269,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748221/try-00/log.sparta
296.9325467145906,8,1,661.055,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-01/log.sparta
296.41689660238296,8,1,662.137,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748146/try-01/log.sparta
296.68876413645495,8,1,661.532,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748146/try-07/log.sparta
296.79945183426037,8,1,661.276,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-07/log.sparta
297.4423750978525,8,1,659.558,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-03/log.sparta
297.5013690280925,8,1,658.457,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748246/try-05/log.sparta
297.6241008491854,8,1,659.512,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748236/try-04/log.sparta
297.06310226250014,8,1,660.751,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-02/log.sparta
297.6690558152919,8,1,659.676,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748176/try-06/log.sparta
297.7437245997188,8,1,659.504,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748176/try-07/log.sparta
297.08563562804466,8,1,660.366,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748236/try-01/log.sparta
297.8910832117704,8,1,659.065,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-00/log.sparta
297.18136846950046,8,1,662.947,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124319_748171/try-07/log.sparta
297.50323517515466,8,1,659.786,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748236/try-02/log.sparta
297.97334900259864,8,1,656.514,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748156/try-02/log.sparta
298.66548069371,8,1,657.19,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748176/try-01/log.sparta
298.249381948993,8,1,657.683,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-02/log.sparta
298.558072563293,8,1,657.357,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-01/log.sparta
298.2027263837842,8,1,655.847,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748141/try-07/log.sparta
298.3066896155403,8,1,657.798,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-04/log.sparta
298.3277655880902,8,1,657.766,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-00/log.sparta
298.3299606430734,8,1,655.705,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748156/try-04/log.sparta
298.3889622466258,8,1,655.472,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748141/try-00/log.sparta
298.4591714101303,8,1,657.485,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-02/log.sparta
298.4890637744967,8,1,657.424,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-07/log.sparta
298.6005032011822,8,1,657.351,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-06/log.sparta
298.6724185281907,8,1,657.143,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-05/log.sparta
298.8165165832355,8,1,656.713,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-04/log.sparta
298.8176140633063,8,1,656.717,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-01/log.sparta
298.8928223822261,8,1,657.084,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124321_748191/try-07/log.sparta
298.9555252234866,8,1,654.028,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748216/try-02/log.sparta
298.26106329389677,8,1,655.672,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124313_748156/try-00/log.sparta
298.52094048295436,8,1,657.256,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-06/log.sparta
298.52632517664756,8,1,657.47,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-03/log.sparta
298.55089890848416,8,1,657.442,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124318_748161/try-07/log.sparta
298.80560530864585,8,1,656.8,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748251/try-03/log.sparta
298.81949919580376,8,1,656.848,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748176/try-00/log.sparta
299.446020670407,8,1,655.473,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-04/log.sparta
299.0508337263571,8,1,656.453,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748176/try-05/log.sparta
299.2234546817276,8,1,656.097,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748146/try-00/log.sparta
299.2498198398022,8,1,656.013,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748176/try-03/log.sparta
299.3283488640478,8,1,653.246,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748216/try-03/log.sparta
299.3295757221602,8,1,653.227,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748231/try-01/log.sparta
299.3673407499383,8,1,655.268,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124312_748146/try-04/log.sparta
299.3950153006104,8,1,655.553,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-05/log.sparta
299.4483571369043,8,1,652.696,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124323_748216/try-04/log.sparta
299.4818509638387,8,1,653.051,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124326_748231/try-00/log.sparta
299.5364905361488,8,1,653.197,500,392869555,55,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124320_748186/try-06/log.sparta
299.6222354189671,8,1,655.113,790,250008198,35,1.0,/Users/amagela/Work/git/lanl-benchmarks-ultima01/doc/sphinx/08_sparta/runs--ultima02--ats3/single-20240321_124322_748206/try-06/log.sparta
