# mpi ranks, Mem for PSI (kb), process rss mem (kb), # solver unknowns (extents of PSI), total # flux iterations, # time steps, walltime(seconds),energy check, energy in radiation field, maximum electron temperature, maximum radiation temperature, incident power, escaping power, power absorbed, power emitted
32, 1185408, 1983968, 4855431168, 33, 5, 49.69812994300037, 1.116994754496839e-24, 4.635483668542169e-09, 0.5000000000000002, 0.0250435472523877, 0, 5.15127980369994e-06, 0, 0
