# mpi ranks, Mem for PSI (kb), process rss mem (kb), # solver unknowns (extents of PSI), total # flux iterations, # time steps, walltime(seconds),energy check, energy in radiation field, maximum electron temperature, maximum radiation temperature, incident power, escaping power, power absorbed, power emitted
1, 37933056, 53531164, 4855431168, 15, 5, 581.8638080270001, -6.2092282588538e-22, 4.63548366854215e-09, 0.5000000000000002, 0.0250435472523877, 0, 5.151279803700575e-06, 0, 0
