# mpi ranks, Mem for PSI (kb), process rss mem (kb), # solver unknowns (extents of PSI), total # flux iterations, # time steps, walltime(seconds),energy check, energy in radiation field, maximum electron temperature, maximum radiation temperature, incident power, escaping power, power absorbed, power emitted
56, 408562.28125, 1070180, 2928574464, 41, 5, 48.61703363399965, -4.892363078884034e-23, 4.498729902876752e-09, 0.5000000000000002, 0.0252402763881051, 0, 5.127606786184122e-06, 0, 0
