# mpi ranks, Mem for PSI (kb), process rss mem (kb), # solver unknowns (extents of PSI), total # flux iterations, # time steps, walltime(seconds),energy check, energy in radiation field, maximum electron temperature, maximum radiation temperature, incident power, escaping power, power absorbed, power emitted
88, 259994.1796875, 677396, 2928574464, 47, 5, 35.64536552599975, -1.348721334706864e-23, 4.498729902876749e-09, 0.5000000000000002, 0.0252402763881051, 0, 5.127606786184092e-06, 0, 0
